descretePN	verb	PN
ネガ（評価）	見にくい	0.0
ネガ（評価）	見づらい	0.0
ネガ（評価）	見ぐるしい	0.0
ネガ（評価）	後の祭り だ	0.0
ネガ（評価）	後の祭り です	0.0
ネガ（評価）	堅苦しい	0.0
ネガ（評価）	厚顔 だ	0.0
ネガ（評価）	口 が さびしい	0.0
ネガ（評価）	口 が 軽い	0.0
ネガ（評価）	口 ほど に も ない	0.0
ネガ（評価）	口惜しい	0.0
ネガ（評価）	口先 だけ	0.0
ネガ（評価）	口先 だけ の	0.0
ネガ（評価）	好い加減 だ	0.0
ネガ（評価）	好い加減 です	0.0
ネガ（評価）	好きもの だ	0.0
ネガ（評価）	欠陥 品	0.0
ネガ（評価）	欠陥 が ある	0.0
ネガ（評価）	好きもの の	0.0
ネガ（評価）	隙 だらけ	0.0
ネガ（評価）	激越 です	0.0
ネガ（評価）	激越 だ	0.0
ネガ（評価）	軽躁 の	0.0
ネガ（評価）	軽躁 です	0.0
ネガ（評価）	厚顔 です	0.0
ネガ（評価）	厚ぼったい	0.0
ネガ（評価）	喧嘩腰 の	0.0
ネガ（評価）	厚かましい	0.0
ネガ（評価）	後の祭り の	0.0
ネガ（評価）	後悔 先 に 立た ぬ	0.0
ネガ（評価）	御 粗末 だ	0.0
ネガ（評価）	御 粗末 です	0.0
ネガ（評価）	御機嫌 斜め だ	0.0
ネガ（評価）	御機嫌 斜め です	0.0
ネガ（評価）	御機嫌 斜め の	0.0
ネガ（評価）	喧嘩腰 です	0.0
ネガ（評価）	御大層 だ	0.0
ネガ（評価）	喧嘩腰 だ	0.0
ネガ（評価）	御大層 です	0.0
ネガ（評価）	喧しい	0.0
ネガ（評価）	血の気 が 多い	0.0
ネガ（評価）	効き すぎる	0.0
ネガ（評価）	血 も 涙 も ない	0.0
ネガ（評価）	効き にくい	0.0
ネガ（評価）	効き 難い	0.0
ネガ（評価）	愚図 の	0.0
ネガ（評価）	険悪 です	0.0
ネガ（評価）	今ひとつ	0.0
ネガ（評価）	擦れっ枯らし の	0.0
ネガ（評価）	擦れっ枯らし です	0.0
ネガ（評価）	擦れっ枯らし だ	0.0
ネガ（評価）	差 は ある	0.0
ネガ（評価）	策士 の	0.0
ネガ（評価）	苦肉の策 の	0.0
ネガ（評価）	愚 に も つか ぬ	0.0
ネガ（評価）	策士 です	0.0
ネガ（評価）	策士 だ	0.0
ネガ（評価）	罪深い	0.0
ネガ（評価）	愚図 です	0.0
ネガ（評価）	愚か	0.0
ネガ（評価）	恨み 骨髄 に 徹する	0.0
ネガ（評価）	愚図 だ	0.0
ネガ（評価）	愚かしい	0.0
ネガ（評価）	罪ぶかい	0.0
ネガ（評価）	恨めしい	0.0
ネガ（評価）	愚人 だ	0.0
ネガ（評価）	愚人 です	0.0
ネガ（評価）	在り来り です	0.0
ネガ（評価）	差 が ある	0.0
ネガ（評価）	在り来り だ	0.0
ネガ（評価）	愚人 の	0.0
ネガ（評価）	細細	0.0
ネガ（評価）	差 が 激しい	0.0
ネガ（評価）	差別 的 です	0.0
ネガ（評価）	差別 的 だ	0.0
ネガ（評価）	差支える	0.0
ネガ（評価）	差し出がましい	0.0
ネガ（評価）	差し支える	0.0
ネガ（評価）	苦肉の策 だ	0.0
ネガ（評価）	苦肉の策 です	0.0
ネガ（評価）	殺人 的 だ	0.0
ネガ（評価）	雑然 だ	0.0
ネガ（評価）	殺人 的 です	0.0
ネガ（評価）	今一つ の	0.0
ネガ（評価）	雑然 の	0.0
ネガ（評価）	惨い	0.0
ネガ（評価）	惨たらしい	0.0
ネガ（評価）	惨烈 だ	0.0
ネガ（評価）	今一つ です	0.0
ネガ（評価）	惨烈 です	0.0
ネガ（評価）	惨烈 の	0.0
ネガ（評価）	惨憺 だ	0.0
ネガ（評価）	惨憺 です	0.0
ネガ（評価）	銀流し の	0.0
ネガ（評価）	今一つ だ	0.0
ネガ（評価）	惨憺 の	0.0
ネガ（評価）	銀流し です	0.0
ネガ（評価）	雑然 です	0.0
ネガ（評価）	苦 に なる	0.0
ネガ（評価）	殺伐 です	0.0
ネガ（評価）	雑 の	0.0
ネガ（評価）	雑 です	0.0
ネガ（評価）	苦々しい	0.0
ネガ（評価）	雑 だ	0.0
ネガ（評価）	苦し紛れ です	0.0
ネガ（評価）	殺伐と	0.0
ネガ（評価）	殺伐 の	0.0
ネガ（評価）	殺伐 だ	0.0
ネガ（評価）	苦し紛れ だ	0.0
ポジ（評価）	備わる	-0.00436456
ポジ（評価）	入魂 と	-0.004899499999999987
ポジ（評価）	凛然 と	-0.005703
ネガ（評価）	パワー 不足	-0.00686664
ポジ（評価）	ハイ パワー です	-0.00686664
ポジ（評価）	ハイ パワー の	-0.00686664
ポジ（評価）	ハイ パワー だ	-0.00686664
ポジ（経験）	遂げる	-0.00753369
ネガ（経験）	苦慮	-0.00954955
ネガ（評価）	不同 です	-0.0123473
ネガ（評価）	不同 だ	-0.0123473
ポジ（評価）	安上り の	-0.0133769
ポジ（評価）	安上り です	-0.0133769
ポジ（評価）	安上り だ	-0.0133769
ポジ（評価）	万鈞 だ	-0.015507900000000002
ポジ（評価）	万鈞 です	-0.015507900000000002
ポジ（評価）	万鈞 の	-0.015507900000000002
ポジ（評価）	迫力 が ある	-0.016218299999999998
ネガ（評価）	迫力 が ない	-0.016218299999999998
ネガ（評価）	素 気 無い	-0.0170344
ネガ（評価）	気 むつかしい	-0.0170344
ネガ（評価）	気 に くわ ない	-0.0170344
ポジ（評価）	気 の 置け ない	-0.0170344
ポジ（評価）	気 の 効い た	-0.0170344
ポジ（評価）	気 の きい た	-0.0170344
ネガ（評価）	気 が 弱い	-0.0170344
ネガ（経験）	気 が 緩む	-0.0170344
ネガ（評価）	気 が 小さい	-0.0170344
ネガ（評価）	気 が 沈む	-0.0170344
ポジ（評価）	気 が 長い	-0.0170344
ポジ（評価）	気 が 回る	-0.0170344
ポジ（評価）	気 が きい た	-0.0170344
ネガ（評価）	気 が 重い	-0.0170344
ネガ（経験）	気 が 気 で ない	-0.0170344
ポジ（評価）	気 が おけ ない	-0.0170344
ネガ（評価）	気 が 塞ぐ	-0.0170344
ネガ（評価）	味 も 素 気 も ない	-0.0170344
ネガ（経験）	気 恥ずかしい	-0.0170344
ネガ（経験）	気 懸かる	-0.0170344
ネガ（評価）	気 が 遠く なる	-0.0170344
ネガ（経験）	気 を 悪く する	-0.0170344
ネガ（評価）	気 が 遠のく	-0.0170344
ネガ（経験）	気 を もむ	-0.0170344
ネガ（経験）	気 に 食わ ない	-0.0170344
ネガ（経験）	気 に 障る	-0.0170344
ネガ（経験）	気 に 掛かる	-0.0170344
ネガ（経験）	気 が 滅入る	-0.0170344
ネガ（評価）	気 が 強い	-0.0170344
ネガ（評価）	気 が 短い	-0.0170344
ネガ（評価）	緩い	-0.017689
ネガ（評価）	風上 に も 置け ない	-0.0180833
ポジ（評価）	敢然	-0.0186612
ネガ（評価）	不 似合 です	-0.0188754
ネガ（評価）	不 似合 の	-0.0188754
ネガ（評価）	不 似合 だ	-0.0188754
ポジ（評価）	敵 ない	-0.0189813
ポジ（評価）	敵 無い	-0.0189813
ポジ（評価）	価する	-0.020929
ポジ（評価）	賞賛 に 価する	-0.020929
ネガ（評価）	熱鬧 の	-0.022603599999999998
ネガ（評価）	熱鬧 だ	-0.022603599999999998
ネガ（評価）	熱鬧 です	-0.022603599999999998
ポジ（評価）	爛漫 と	-0.024914499999999992
ポジ（評価）	甘露 と	-0.025153999999999996
ネガ（評価）	無鉄砲 だ	-0.0292433
ネガ（評価）	無鉄砲 です	-0.0292433
ネガ（評価）	意 に 介さ ない	-0.030851
ネガ（評価）	情け 容赦 も ない	-0.0319537
ポジ（評価）	燦爛 と	-0.03412749999999999
ポジ（経験）	直し て もらう	-0.0387103
ネガ（評価）	鼻息 が 荒い	-0.0388361
ポジ（評価）	自若 と	-0.04075749999999999
ポジ（評価）	盤石 と	-0.04283999999999999
ネガ（評価）	生煮え の	-0.0435769
ネガ（評価）	生煮え です	-0.0435769
ネガ（評価）	生煮え だ	-0.0435769
ポジ（評価）	廉潔 と	-0.0472185
ネガ（評価）	根無し と	-0.04971099999999999
ネガ（評価）	不正直 です	-0.051703599999999995
ネガ（評価）	不正直 だ	-0.051703599999999995
ネガ（評価）	不正直 の	-0.051703599999999995
ポジ（評価）	多能 と	-0.05288649999999999
ネガ（評価）	野暮天 と	-0.05338749999999999
ネガ（評価）	ぐにゃぐにゃ です	-0.0551269
ネガ（評価）	ぐにゃぐにゃ だ	-0.0551269
ネガ（評価）	ぐにゃぐにゃ	-0.0551269
ポジ（評価）	目抜き と	-0.05577249999999999
ネガ（評価）	無恥 です	-0.0567951
ネガ（評価）	無恥 だ	-0.0567951
ネガ（評価）	無恥 の	-0.0567951
ポジ（評価）	至高 です	-0.057245000000000004
ポジ（評価）	至高 だ	-0.057245000000000004
ポジ（評価）	至高 の	-0.057245000000000004
ポジ（評価）	格上げ	-0.0586845
ネガ（経験）	しんみり	-0.0599086
ポジ（評価）	むつ まま じい	-0.0602823
ネガ（評価）	愚直 と	-0.06229384999999999
ネガ（評価）	稚気 の	-0.0630645
ネガ（評価）	稚気 だ	-0.0630645
ネガ（評価）	稚気 です	-0.0630645
ポジ（評価）	魅力 的 です	-0.0638471
ポジ（評価）	魅力 が ある	-0.0638471
ポジ（評価）	魅力 的 だ	-0.0638471
ネガ（評価）	魅力 が ない	-0.0638471
ポジ（評価）	割り に 合う	-0.0667402
ネガ（評価）	反り が 合わ ない	-0.0667402
ポジ（評価）	合う	-0.0667402
ネガ（評価）	間尺 に 合わ ない	-0.0667402
ポジ（評価）	願わしい	-0.06751239999999999
ポジ（評価）	粋人 だ	-0.0718942
ポジ（評価）	粋人 の	-0.0718942
ポジ（評価）	粋人 です	-0.0718942
ネガ（評価）	悪達者 と	-0.07232264999999999
ポジ（評価）	陶然 だ	-0.0729268
ポジ（評価）	陶然 です	-0.0729268
ポジ（評価）	陶然 の	-0.0729268
ネガ（評価）	言語道断 と	-0.07448964999999999
ポジ（評価）	燦燦 と	-0.07608954999999999
ポジ（評価）	超越	-0.07623780000000001
ネガ（評価）	不得要領 の	-0.0780303
ネガ（評価）	不得要領 です	-0.0780303
ネガ（評価）	不得要領 だ	-0.0780303
ポジ（評価）	至便 と	-0.08069884999999999
ネガ（評価）	命知らず と	-0.08222909999999999
ネガ（評価）	悪 趣味 だ	-0.082412
ネガ（評価）	悪 趣味 です	-0.082412
ネガ（評価）	悪 趣味 の	-0.082412
ポジ（評価）	役立つ	-0.0825675
ネガ（評価）	ちび です	-0.0833372
ネガ（評価）	ちび だ	-0.0833372
ネガ（評価）	不徹底 です	-0.083511
ネガ（評価）	不徹底 だ	-0.083511
ネガ（評価）	深み が ない	-0.08555449999999999
ポジ（評価）	ぞっこん	-0.0874191
ポジ（評価）	先進 的 だ	-0.0894404
ポジ（評価）	先進 的 です	-0.0894404
ポジ（評価）	利口 だ	-0.0905838
ポジ（評価）	利口 です	-0.0905838
ポジ（評価）	利口 の	-0.0905838
ネガ（評価）	不本意 です	-0.0909153
ネガ（評価）	不本意 だ	-0.0909153
ネガ（評価）	内弁慶 と	-0.09428099999999999
ポジ（評価）	適格 と	-0.09494499999999999
ポジ（経験）	惚れ込む	-0.0952133
ネガ（評価）	馬耳東風 と	-0.09551509999999999
ネガ（評価）	気取っ た	-0.09644739999999999
ポジ（評価）	該博 と	-0.09666635
ポジ（評価）	純良 の	-0.09708710000000001
ポジ（評価）	純良 だ	-0.09708710000000001
ポジ（評価）	純良 です	-0.09708710000000001
ポジ（評価）	澄明 と	-0.09972885
ポジ（評価）	格段 です	-0.101951
ポジ（評価）	格段 だ	-0.101951
ネガ（評価）	無愛敬 と	-0.10289818999999999
ネガ（評価）	竜頭蛇尾 と	-0.10311471999999999
ネガ（評価）	遠慮 会釈 も ない	-0.10636
ポジ（評価）	颯爽 と	-0.10699681999999999
ポジ（評価）	得意満面 です	-0.107596
ポジ（評価）	得意満面 の	-0.107596
ポジ（評価）	得意満面 だ	-0.107596
ネガ（評価）	格好 悪い	-0.110604
ポジ（経験）	心酔 する	-0.11070999999999999
ポジ（評価）	ダンディー です	-0.11110899999999999
ポジ（評価）	ダンディー の	-0.11110899999999999
ポジ（評価）	ダンディー だ	-0.11110899999999999
ポジ（評価）	ハイ パワー と	-0.11132982
ネガ（評価）	陰湿 です	-0.111695
ネガ（評価）	陰湿 だ	-0.111695
ネガ（経験）	興醒める	-0.114327
ポジ（評価）	安上り と	-0.11458494999999999
ポジ（評価）	ハイカラ だ	-0.115649
ポジ（評価）	ハイカラ です	-0.115649
ポジ（評価）	万鈞 と	-0.11565044999999999
ネガ（経験）	根 に 持つ	-0.116276
ネガ（評価）	根 性悪 だ	-0.116276
ネガ（評価）	不 似合 と	-0.1173342
ネガ（評価）	割に 合わ ない	-0.1173541
ポジ（評価）	割に 合う	-0.1173541
ネガ（評価）	罪作り だ	-0.117549
ネガ（評価）	罪作り です	-0.117549
ネガ（評価）	罪作り の	-0.117549
ポジ（評価）	律儀 だ	-0.118532
ポジ（評価）	律儀 です	-0.118532
ポジ（評価）	律儀 の	-0.118532
ポジ（評価）	ゆとり が ある	-0.118583
ポジ（評価）	合格 点	-0.11863699999999999
ポジ（評価）	剛毅 です	-0.11876500000000001
ポジ（評価）	剛毅 の	-0.11876500000000001
ポジ（評価）	剛毅 だ	-0.11876500000000001
ネガ（評価）	熱鬧 と	-0.1191983
ポジ（評価）	新規 加入 できる	-0.12013099999999999
ポジ（評価）	流行る	-0.12175799999999999
ネガ（評価）	杜撰 の	-0.121773
ネガ（評価）	杜撰 だ	-0.121773
ネガ（評価）	杜撰 です	-0.121773
ネガ（経験）	持て余す	-0.128157
ネガ（評価）	生煮え と	-0.12968495
ネガ（評価）	模糊 だ	-0.130057
ネガ（評価）	模糊 です	-0.130057
ネガ（評価）	模糊 の	-0.130057
ポジ（経験）	開ける こと は できる	-0.133113
ポジ（経験）	開け れる	-0.133113
ポジ（経験）	開ける こと が できる	-0.133113
ネガ（評価）	鼻っぱし が 強い	-0.133129
ネガ（評価）	不正直 と	-0.1337483
ポジ（評価）	熱望	-0.134125
ネガ（評価）	色気 が ない	-0.134613
ポジ（評価）	色気 が ある	-0.134613
ネガ（評価）	無恥 と	-0.13629405
ポジ（評価）	至高 と	-0.136519
ポジ（評価）	まずまず	-0.13712
ネガ（評価）	稚気 と	-0.13942875
ネガ（評価）	冷や冷や	-0.140292
ポジ（評価）	先鋭 だ	-0.140355
ポジ（評価）	先鋭 です	-0.140355
ネガ（評価）	人気 は ない	-0.141334
ネガ（評価）	人気 が ない	-0.141334
ポジ（評価）	人気 が ある	-0.141334
ポジ（評価）	粋人 と	-0.1438436
ポジ（評価）	陶然 と	-0.14435989999999999
ネガ（評価）	不得要領 と	-0.14691165
ネガ（評価）	悪 趣味 と	-0.1491025
ポジ（評価）	良心 的 だ	-0.149194
ポジ（評価）	良心 的 です	-0.149194
ポジ（評価）	利口 と	-0.1531884
ポジ（評価）	十 二 分 に	-0.15398299999999998
ネガ（評価）	身の程知らず だ	-0.155108
ネガ（評価）	身の程知らず の	-0.155108
ネガ（評価）	身の程知らず です	-0.155108
ポジ（評価）	純良 と	-0.15644005
ポジ（経験）	労っ て もらう	-0.156979
ネガ（評価）	無気味 の	-0.156997
ネガ（評価）	無気味 だ	-0.156997
ネガ（評価）	無気味 です	-0.156997
ポジ（評価）	泰山 北斗 だ	-0.158116
ポジ（評価）	泰山 北斗 です	-0.158116
ポジ（評価）	泰山 北斗 の	-0.158116
ポジ（評価）	べた 惚れ	-0.158478
